;;;1.00074;2.99923;1.14838e-06; 218;9;1.00001;2.99999;1.39799e-10; 158;6;1;3;3.35109e-14; 59;2;2
6.3143;-5.71201;;1.00603;2.99397;7.26697e-05; 1;67;1.00119;2.99884;2.74398e-06; 1;25;1.00967;2.98415;0.00049776; 1;123;123
;;;5.65724e+64;5.65724e+64;5.76078e+130; 1;1001;0.999427;3.00061;7.13445e-07; 1;23;1.00364;2.99403;7.04755e-05; 1;57;57
;;;1.00182;2.99835;6.1411e-06; 595;25;0.999993;3.00001;1.23066e-10; 128;5;1;3;1.99726e-22; 111;3;3
8.93627;3.57207;;1.00596;2.99404;7.09263e-05; 1;61;1.00165;2.99843;5.20309e-06; 1;23;1.01866;3.00135;0.00195163; 1;118;118
;;;-1.41665e+65;-1.41665e+65;3.6124e+131; 1;1001;1.00051;2.99954;4.76355e-07; 1;26;1.00702;3.00051;0.00027588; 1;55;55
;;;1.00018;2.99981;6.72406e-08; 286;11;1.00002;2.99998;6.76592e-10; 158;6;1;3;1.45742e-15; 62;2;2
8.47886;5.01706;;1.00606;2.99394;7.34131e-05; 1;58;1.0013;2.99876;3.23156e-06; 1;23;1.01759;3.00474;0.00232667; 1;118;118
;;;-1.58108e+65;-1.58108e+65;4.49968e+131; 1;1001;1.00068;2.99934;8.9204e-07; 1;27;1.00661;3.00178;0.000328896; 1;55;55
;;;1.00006;2.99994;7.311e-09; 170;7;0.999994;3.00001;7.88714e-11; 163;6;1;3;1.37361e-14; 59;2;2
-3.48235;-5.82877;;1.00595;2.99405;7.08589e-05; 1;56;1.00103;2.99892;2.25061e-06; 1;23;0.991414;2.98309;0.00296017; 1;122;122
;;;2.21632e+65;2.21632e+65;8.84171e+131; 1;1001;1.00062;2.99932;8.57687e-07; 1;27;0.996931;2.99395;0.000378252; 1;57;57
;;;1.00033;2.99967;2.14732e-07; 118;5;0.999832;3.00012;5.23036e-08; 98;4;1;3;6.10717e-15; 60;2;2
8.9968;-2.45012;;1.00578;2.99422;6.67901e-05; 1;67;1.00107;2.9989;2.36365e-06; 1;25;1.01532;2.98956;0.000438806; 1;122;122
;;;-4.24026e+64;-4.24026e+64;3.23636e+130; 1;1001;1.00039;2.99958;3.32638e-07; 1;34;1.00548;2.99627;5.60709e-05; 1;57;57
;;;1.0016;2.99816;6.19254e-06; 747;31;1.00001;2.99999;5.8803e-11; 132;5;1;3;4.42532e-22; 113;3;3
4.18481;-4.03832;;1.00603;2.99397;7.26404e-05; 1;64;1.00127;2.99866;3.41546e-06; 1;24;1.00749;2.98345;0.000658577; 1;118;118
;;;6.41614e+64;6.41614e+64;7.41003e+130; 1;1001;0.999369;3.00056;7.33642e-07; 1;27;1.00282;2.99378;9.30957e-05; 1;55;55
;;;1.00094;2.99912;1.66025e-06; 415;17;1.00008;2.99993;1.18007e-08; 153;6;1;3;2.20738e-18; 58;2;2
4.50124;-2.04214;;1.00622;2.99378;7.73215e-05; 1;62;1.00143;2.99847;4.43712e-06; 1;23;1.01064;2.98468;0.000435799; 1;113;113
;;;2.56561e+64;2.56561e+64;1.18482e+130; 1;1001;nan;nan;nan; 1;1001;1.004;2.99424;6.15055e-05; 1;53;53
;;;1.00227;2.99803;9.37114e-06; 701;29;0.999998;3;1.31036e-11; 131;5;1;3;5.23052e-15; 60;2;2
9.30855;5.92012;;1.00598;2.99402;7.1454e-05; 1;58;1.00131;2.99876;3.27349e-06; 1;23;1.01763;3.0062;0.00262124; 1;120;120
;;;-1.86959e+65;-1.86959e+65;6.29163e+131; 1;1001;1.00053;2.99949;5.39371e-07; 1;28;1.00646;3.00227;0.000352291; 1;56;56
;;;0.999859;3.00023;1.03337e-07; 96;4;0.999998;3;5.10671e-12; 158;6;1;3;5.31002e-14; 59;2;2
-5.72642;7.80307;;0.993883;3.00612;7.4837e-05; 1;65;0.998644;3.0013;3.53237e-06; 1;24;0.984972;3.01073;0.000414838; 1;119;119
;;;3.2024e+64;3.2024e+64;1.84597e+130; 1;1001;1.00056;2.99942;6.55542e-07; 1;21;0.994053;3.00425;6.49762e-05; 1;55;55
;;;0.998608;3.00162;4.74719e-06; 817;33;1;3;4.99065e-14; 135;5;1;3;1.20719e-22; 115;3;3
1.88843;3.76273;;1.00619;2.99381;7.6605e-05; 1;22;1.00143;2.99863;3.94781e-06; 1;13;1.01394;3.01197;0.003022; 1;81;81
;;;-2.7492e+64;-2.7492e+64;1.36046e+130; 1;1001;1.00056;2.99938;7.06807e-07; 1;40;1.00534;3.00459;0.000444307; 1;40;40
;;;1.00115;2.99876;2.89854e-06; 250;9;1.00018;2.99984;5.68832e-08; 105;4;1;3;4.24979e-15; 65;2;2
9.02039;-0.959724;;1.00636;2.99364;8.08013e-05; 1;65;1.00103;2.99895;2.15098e-06; 1;25;1.01702;2.9916;0.000657515; 1;120;120
;;;-6.76106e+64;-6.76106e+64;8.22815e+130; 1;1001;0.999396;3.00056;6.82212e-07; 1;59;1.00624;2.99692;8.8369e-05; 1;56;56
;;;1.00086;2.99908;1.59401e-06; 465;19;0.999993;3.00001;9.57052e-11; 126;5;1;3;9.03906e-23; 112;3;3
-5.14438;-1.18555;;0.993768;3.00623;7.76688e-05; 1;48;0.998514;3.00154;4.60956e-06; 1;20;0.98479;2.98964;0.00295436; 1;117;117
;;;1.71995e+65;1.71995e+65;5.32478e+131; 1;1001;0.999243;3.0007;1.07609e-06; 1;23;0.994567;2.9963;0.000376906; 1;55;55
;;;0.999628;3.00035;2.64586e-07; 344;13;0.999967;3.00003;2.10654e-09; 150;6;1;3;2.11623e-13; 59;2;2
-2.58171;-3.01352;;1.00627;2.99373;7.85377e-05; 1;50;1.0013;2.99876;3.2401e-06; 1;21;0.990667;2.98433;0.00283327; 1;116;116
;;;1.59762e+65;1.59762e+65;4.59428e+131; 1;1001;1.00069;2.99934;9.18722e-07; 1;24;0.996401;2.99396;0.00042125; 1;54;54
;;;1.00038;2.99964;2.72082e-07; 183;7;0.999986;3.00001;4.17976e-10; 97;4;1;3;7.31909e-16; 59;2;2
7.40335;-2.80307;;1.00583;2.99417;6.7945e-05; 1;66;1.00122;2.99877;3.00463e-06; 1;24;1.01359;2.98768;0.000342896; 1;120;120
;;;-9.99462e+63;-9.99462e+63;1.79806e+129; 1;1001;1.00037;2.9996;2.95536e-07; 1;15;1.00498;2.99548;4.60847e-05; 1;56;56
;;;1.00117;2.99894;2.54425e-06; 587;24;1;3;2.71284e-13; 137;5;1;3;4.86315e-15; 59;2;2
-5.94176;0.791618;;0.994166;3.00583;6.80705e-05; 1;57;0.998859;3.00108;2.48748e-06; 1;23;0.981911;2.99425;0.00263433; 1;116;116
;;;1.52351e+65;1.52351e+65;4.17795e+131; 1;1001;0.999629;3.00041;3.10923e-07; 1;28;0.993025;2.99778;0.000391671; 1;54;54
;;;0.999304;3.00072;1.00187e-06; 224;9;0.999991;3.00001;1.40591e-10; 159;6;1;3;5.33458e-15; 61;2;2
2.4887;-4.93692;;1.00617;2.99383;7.62336e-05; 1;63;1.00125;2.99867;3.34504e-06; 1;24;1.0035;2.98133;0.00128049; 1;118;118
;;;1.07364e+65;1.07364e+65;2.07485e+131; 1;1001;nan;nan;nan; 1;1001;1.00132;2.99298;0.000181009; 1;55;55
;;;1.00072;2.99931;1.0078e-06; 266;11;0.999995;3;4.35439e-11; 166;6;1;3;1.4697e-21; 110;3;3
-5.68637;6.51062;;0.993989;3.00601;7.22696e-05; 1;64;0.998696;3.00124;3.2595e-06; 1;24;0.983448;3.00869;0.000596713; 1;117;117
;;;5.28767e+64;5.28767e+64;5.03269e+130; 1;1001;0.999559;3.00046;4.04501e-07; 1;31;0.994088;3.0031;7.61264e-05; 1;55;55
;;;0.999042;3.00104;2.034e-06; 521;21;0.999971;3.00002;1.46982e-09; 159;6;1;3;2.7229e-22; 115;3;3
8.82472;-6.13722;;1.0059;2.9941;6.97248e-05; 1;69;1.00125;2.99881;2.99281e-06; 1;25;1.01221;2.98574;0.000369032; 1;126;126
;;;2.18533e+64;2.18533e+64;8.5962e+129; 1;1001;nan;nan;nan; 1;1001;1.00471;2.99449;5.50434e-05; 1;58;58
;;;1.00153;2.99822;5.75966e-06; 809;34;1.00001;2.99999;1.36195e-10; 136;5;1;3;4.20848e-24; 114;3;3
4.2465;-4.35421;;1.00625;2.99375;7.81053e-05; 1;64;1.00132;2.99861;3.69444e-06; 1;24;1.00763;2.9827;0.000730685; 1;118;118
;;;6.83939e+64;6.83939e+64;8.4199e+130; 1;1001;0.999507;3.00049;4.79482e-07; 1;35;1.00287;2.9935;0.000103289; 1;55;55
;;;1.00052;2.99951;5.17764e-07; 418;17;1.00002;2.99999;7.80842e-10; 156;6;1;3;1.16449e-15; 57;2;2
-1.88838;6.885;;0.993914;3.00609;7.40768e-05; 1;60;0.9989;3.00118;2.61728e-06; 1;23;0.989222;3.0145;0.000381626; 1;109;109
;;;-1.65937e+64;-1.65937e+64;4.95631e+129; 1;1001;1.00053;2.99951;5.30303e-07; 1;21;0.995741;3.00573;5.95832e-05; 1;51;51
;;;0.998435;3.00132;4.43379e-06; 833;33;1;3;3.1135e-11; 138;5;1;3;2.34631e-15; 61;2;2
-4.99615;-6.282;;1.00617;2.99383;7.62028e-05; 1;53;1.00117;2.99882;2.75566e-06; 1;22;0.990153;2.98476;0.00284762; 1;125;125
;;;2.54383e+65;2.54383e+65;1.16479e+132; 1;1001;1.00062;2.99936;7.90755e-07; 1;24;0.996387;2.99441;0.000383328; 1;58;58
;;;1.00023;2.99978;9.98237e-08; 120;5;1.00049;2.99952;4.77645e-07; 65;3;1;3;1.46126e-20; 110;3;3
4.41627;2.10076;;1.00591;2.99409;6.98547e-05; 1;56;1.00122;2.99877;2.99801e-06; 1;22;1.01825;2.9952;0.00107982; 1;102;102
;;;-4.19087e+64;-4.19087e+64;3.16141e+130; 1;1001;1.00056;2.99943;6.38307e-07; 1;21;1.0065;2.99829;0.0001371; 1;49;49
;;;1.00051;2.99946;5.5051e-07; 282;11;1;3;2.40208e-13; 136;5;1;3;6.10644e-15; 61;2;2
-5.14963;8.9658;;0.994215;3.00579;6.69359e-05; 1;66;0.998814;3.00121;2.87967e-06; 1;24;0.986948;3.01266;0.000331293; 1;120;120
;;;3.06076e+63;3.06076e+63;1.68629e+128; 1;1001;0.999593;3.00042;3.43458e-07; 1;15;0.995215;3.00464;4.45252e-05; 1;56;56
;;;0.999247;3.00072;1.09228e-06; 255;10;0.999982;3.00007;1.4727e-08; 103;4;1;3;2.46756e-15; 61;2;2
-1.2695;7.41059;;0.993998;3.006;7.20502e-05; 1;60;0.998795;3.00129;3.12923e-06; 1;23;0.991532;3.01646;0.000597886; 1;109;109
;;;-3.56494e+64;-3.56494e+64;2.28759e+130; 1;1001;1.00062;2.99932;8.69734e-07; 1;33;0.996654;3.0065;9.33479e-05; 1;51;51
;;;0.999244;3.0007;1.07447e-06; 488;19;0.999997;3;2.23677e-11; 136;5;1;3;4.15516e-17; 64;2;2
-9.33657;-1.04304;;0.993717;3.00628;7.89542e-05; 1;59;0.998459;3.00146;4.54025e-06; 1;23;0.983024;2.99336;0.00256303; 1;125;125
;;;2.39422e+65;2.39422e+65;1.03181e+132; 1;1001;nan;nan;nan; 1;1001;0.993772;2.99756;0.000345019; 1;58;58
;;;0.99997;3.00003;1.78642e-09; 234;9;1;3;1.26268e-11; 120;5;1;3;1.25053e-14; 59;2;2
-6.99249;-3.51231;;0.994186;3.00581;6.75944e-05; 1;46;0.998862;3.00117;2.66042e-06; 1;20;0.985456;2.98815;0.00313867; 1;123;123
;;;2.41507e+65;2.41507e+65;1.04986e+132; 1;1001;0.999495;3.00046;4.77283e-07; 1;42;0.994527;2.99554;0.000444389; 1;57;57
;;;0.999592;3.00042;3.47641e-07; 289;11;0.998007;3.00161;7.15014e-06; 89;4;1;3;7.25171e-18; 62;2;2
-9.68243;9.79173;;0.993917;3.00608;7.39995e-05; 1;69;0.998576;3.00146;4.17083e-06; 1;25;0.984167;3.01007;0.000485042; 1;127;127
;;;6.47806e+64;6.47806e+64;7.55375e+130; 1;1001;1.00045;2.99959;3.77726e-07; 1;39;0.994336;3.0036;6.20781e-05; 1;59;59
;;;-9.05234;9.99995;187.317; 26;5;-9.05569;9.99995;187.467; 26;5;1;3;1.32458e-14; 58;2;2
2.57235;-5.37348;;1.00586;2.99414;6.87532e-05; 1;64;1.00132;2.9986;3.724e-06; 1;24;1.00334;2.98223;0.00116045; 1;120;120
;;;1.1324e+65;1.1324e+65;2.30818e+131; 1;1001;1.00059;2.99935;7.94852e-07; 1;35;1.00122;2.99348;0.000155962; 1;56;56
;;;1.00015;2.99985;4.42409e-08; 267;11;1.00002;2.99999;5.35472e-10; 122;5;1;3;2.77282e-14; 57;2;2
-5.35781;2.89496;;0.993758;3.00624;7.79347e-05; 1;59;0.998625;3.00131;3.61813e-06; 1;23;0.981643;2.9997;0.00172987; 1;114;114
;;;1.07607e+65;1.07607e+65;2.08428e+131; 1;1001;0.999256;3.00074;1.0988e-06; 1;25;0.992741;2.99988;0.000270518; 1;53;53
;;;0.999436;3.00058;6.50758e-07; 221;9;0.999989;3.00001;2.3081e-10; 162;6;1;3;3.98042e-22; 110;3;3
9.44442;2.56718;;1.00581;2.99419;6.76211e-05; 1;63;1.0013;2.99877;3.22719e-06; 1;24;1.01887;2.99903;0.00163836; 1;119;119
;;;-1.33394e+65;-1.33394e+65;3.20292e+131; 1;1001;0.999234;3.00071;1.1044e-06; 1;32;1.00657;2.99966;0.000198724; 1;56;56
;;;1.00005;2.99995;5.48903e-09; 281;11;0.999995;3.00001;6.05404e-11; 121;5;1;3;2.48906e-15; 62;2;2
7.06365;-2.08877;;1.00592;2.99408;7.00219e-05; 1;65;1.00118;2.99885;2.72397e-06; 1;24;1.01426;2.98803;0.00036759; 1;118;118
;;;-1.62318e+64;-1.62318e+64;4.74251e+129; 1;1001;nan;nan;nan; 1;1001;1.00536;2.9955;5.19621e-05; 1;55;55
;;;1.00226;2.99811;9.20314e-06; 818;34;1.00046;2.99957;3.9869e-07; 69;3;1;3;2.04954e-21; 113;3;3
8.01279;-3.98347;;1.00601;2.99399;7.23587e-05; 1;67;1.00138;2.99861;3.82928e-06; 1;24;1.01343;2.98662;0.000359394; 1;122;122
;;;-4.8817e+62;-4.8817e+62;4.28959e+126; 1;1001;1.00049;2.99951;4.84283e-07; 1;15;1.0048;2.99522;4.59236e-05; 1;57;57
;;;1.00003;2.99997;2.02793e-09; 169;6;1.00131;2.9985;4.12089e-06; 72;3;1;3;6.66074e-17; 63;2;2
-3.75566;2.23884;;0.993922;3.00608;7.38876e-05; 1;55;0.998724;3.0013;3.30871e-06; 1;22;0.981321;2.99701;0.00223603; 1;108;108
;;;9.18557e+64;9.18557e+64;1.51874e+131; 1;1001;0.99942;3.0006;6.99447e-07; 1;25;0.992988;2.99888;0.000315073; 1;51;51
;;;0.999525;3.00049;4.6966e-07; 172;7;0.999819;3.0001;6.81505e-08; 101;4;1;3;2.31304e-14; 61;2;2
9.87831;1.54604;;1.00609;2.99391;7.41999e-05; 1;64;1.00146;2.99862;4.0756e-06; 1;24;1.0179;2.99707;0.00122543; 1;121;121
;;;-1.23616e+65;-1.23616e+65;2.75058e+131; 1;1001;1.00043;2.99955;3.85648e-07; 1;30;1.00691;2.99887;0.000182488; 1;56;56
;;;1.00009;2.99991;1.53385e-08; 221;9;1.00002;2.99997;1.28456e-09; 158;6;1;3;5.68137e-15; 59;2;2
7.2413;-1.54608;;1.00636;2.99364;8.08804e-05; 1;64;1.00126;2.9988;3.03368e-06; 1;24;1.01468;2.98931;0.000393312; 1;118;118
;;;-2.82256e+64;-2.82256e+64;1.43404e+130; 1;1001;0.999282;3.00076;1.09564e-06; 1;21;1.00552;2.99598;5.55981e-05; 1;55;55
;;;1.00158;2.99815;6.22912e-06; 798;33;0.999995;3.00001;5.57664e-11; 132;5;1;3;1.13127e-23; 118;3;3
-9.31166;-7.4088;;1.0059;2.9941;6.97334e-05; 1;20;1.0013;2.99863;3.60781e-06; 1;13;0.986896;2.98677;0.00311996; 1;130;130
;;;3.44998e+65;3.44998e+65;2.14243e+132; 1;1001;0.999445;3.0006;6.75797e-07; 1;25;0.995188;2.99514;0.000420662; 1;60;60
;;;1.00189;2.99776;9.09499e-06; 388;14;1.00002;2.99998;8.22232e-10; 107;4;1;3;3.40699e-24; 114;3;3
-9.11654;-9.38056;;1.00583;2.99417;6.80742e-05; 1;50;1.00123;2.99882;2.92338e-06; 1;21;0.988398;2.9858;0.00299906; 1;132;132
;;;3.74579e+65;3.74579e+65;2.52557e+132; 1;1001;0.999628;3.00033;2.54925e-07; 1;33;0.995846;2.99492;0.00038445; 1;61;61
;;;1.00015;2.99986;4.12511e-08; 234;9;1.00113;2.99905;2.32591e-06; 88;4;1;3;1.18251e-18; 68;2;2
-0.298032;2.52987;;0.993881;3.00612;7.48731e-05; 1;40;0.998644;3.00126;3.46956e-06; 1;18;0.982539;2.99368;0.00260781; 1;84;84
;;;2.94402e+64;2.94402e+64;1.5601e+130; 1;1001;0.999482;3.0005;5.19077e-07; 1;25;0.993128;2.99751;0.000403915; 1;41;41
;;;0.999935;3.00007;8.41427e-09; 132;5;1.00015;2.9999;4.20585e-08; 106;4;1;3;3.77676e-15; 63;2;2
